"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pocillopora_acuta_HIv2___RNAseq.g24068.t2",504.666660557718,-0.311898586853876,1.02250230320789,0.0447135027131306,0.142798874639594
"Pocillopora_acuta_HIv2___RNAseq.g2730.t1",383.476835777306,-0.612042289952544,1.13458992573805,0.044727412377778,0.142811764377965
"Pocillopora_acuta_HIv2___RNAseq.g22206.t1",474.83951360025,-0.409117930755183,1.04902482078517,0.0448720574939471,0.14324198622654
"Pocillopora_acuta_HIv2___RNAseq.g25781.t1",240.739868540716,-1.00102179151587,1.24464593837099,0.0449572931837618,0.14348089457864
"Pocillopora_acuta_HIv2___TS.g22578.t1",1018.07157502565,-0.847142783648655,1.10869597136132,0.0449667377713615,0.14348089457864
"Pocillopora_acuta_HIv2___RNAseq.g18459.t1",229.713305493775,-0.0424073697822585,1.01638258139374,0.0450265361601052,0.143611650455255
"Pocillopora_acuta_HIv2___RNAseq.g2082.t1",545.903570389042,0.560229517749408,1.13223425529223,0.0450275743096365,0.143611650455255
"Pocillopora_acuta_HIv2___RNAseq.g13317.t1",972.99735200452,-0.821499965419626,1.21671335267499,0.045078723718829,0.143736459822834
"Pocillopora_acuta_HIv2___RNAseq.g13360.t1",243.828626106593,0.354245193561476,1.08274419155979,0.0450865817350801,0.143736459822834
"Pocillopora_acuta_HIv2___RNAseq.g7037.t1",4987.63632944993,-0.924640522531173,0.537474658855576,0.0451100604972904,0.143779619883827
"Pocillopora_acuta_HIv2___RNAseq.g4293.t1",16.475877969233,-0.133491257870275,1.01935221081275,0.0451296699899007,0.143808224484827
"Pocillopora_acuta_HIv2___RNAseq.g1333.t1",223.643361056288,-0.0459566730801852,1.01874110654519,0.0451389200194355,0.143808224484827
"Pocillopora_acuta_HIv2___TS.g23295.t1",1127.04950695413,-1.04123130216636,0.991710182161269,0.0452351368429155,0.144083025610203
"Pocillopora_acuta_HIv2___RNAseq.g15532.t1",284.883927090036,-0.994584465755127,1.25844191844738,0.0452847778362296,0.144209384989702
"Pocillopora_acuta_HIv2___RNAseq.g1927.t1",1665.78941232366,-0.503232555597217,1.094351143365,0.0453094991909153,0.144256349614219
"Pocillopora_acuta_HIv2___RNAseq.g29049.t1",257.155344967866,-0.602383657517298,1.17771943685543,0.0454391134197581,0.144607034463419
"Pocillopora_acuta_HIv2___RNAseq.g195.t1",31.4787198743066,-0.64825724176847,1.15635436750937,0.0454396412912222,0.144607034463419
"Pocillopora_acuta_HIv2___RNAseq.g30714.t1",24.597980636397,0.89121390079791,1.24243696688871,0.0455182216871476,0.144825243836978
"Pocillopora_acuta_HIv2___RNAseq.g18548.t1",18.8209244859723,-0.272648862942797,1.05379374685116,0.0455675287503409,0.144950238804691
"Pocillopora_acuta_HIv2___RNAseq.g1473.t1",101.376167087687,-0.453698953154836,1.12399945307784,0.0456962804812657,0.145327836605327
"Pocillopora_acuta_HIv2___RNAseq.g4634.t1",283.011233867823,-0.443877799845199,1.119852715063,0.0457088580370635,0.145335880995403
"Pocillopora_acuta_HIv2___RNAseq.g13667.t1",354.981563179827,-0.913884313339335,1.23465777642952,0.0457511160564709,0.145438273107867
"Pocillopora_acuta_HIv2___RNAseq.g3313.t1",1675.06796499645,0.923276507591284,1.08574127343934,0.0458068752973401,0.145583529839756
"Pocillopora_acuta_HIv2___RNAseq.g12328.t1",254.917159665182,-0.084642929152057,1.00826663108477,0.0458192038633507,0.145590721590401
"Pocillopora_acuta_HIv2___RNAseq.g10579.t1",1303.83867904937,-1.0595402930619,1.31244450045629,0.0458583511758794,0.145683108150213
"Pocillopora_acuta_HIv2___RNAseq.g21386.t1",118.708136837207,0.0990772842114473,1.00720897089145,0.0459154641022397,0.145810208030103
"Pocillopora_acuta_HIv2___RNAseq.g25599.t1",600.682878462938,-0.473287114513338,1.0712185699952,0.0459185216798341,0.145810208030103
"Pocillopora_acuta_HIv2___RNAseq.g10677.t1",42.8827486568136,-0.156716586698426,1.02761013562054,0.0460557346095567,0.146213815933413
"Pocillopora_acuta_HIv2___RNAseq.g29105.t1",50.7833724419889,-0.352311364763554,1.08873371500796,0.0460955400758474,0.146308073657463
"Pocillopora_acuta_HIv2___RNAseq.g14911.t1",615.671645078466,-1.02648356931926,1.22832985778845,0.0461117431662711,0.146327392092353
"Pocillopora_acuta_HIv2___RNAseq.g6280.t1",177.081283231285,-1.03312521592968,0.667947683026424,0.0462544358300136,0.146748006107768
"Pocillopora_acuta_HIv2___RNAseq.g15090.t1",478.23320303191,-0.534875451796538,1.11352510083794,0.0462784242369057,0.146791914070746
"Pocillopora_acuta_HIv2___RNAseq.g18403.t1",35.6870522417932,-0.342824148244624,1.08090144628613,0.0463515455088481,0.146991614610826
"Pocillopora_acuta_HIv2___RNAseq.g6976.t1",465.406290050984,-0.81601862869565,1.13573490580221,0.0463719799324455,0.147024181881388
"Pocillopora_acuta_HIv2___RNAseq.g28876.t1",1701.35120608353,-1.05259053487737,0.734166828022249,0.0464354646948573,0.147193197752886
"Pocillopora_acuta_HIv2___RNAseq.g25041.t1",459.884491504611,-0.57617730198855,1.19113545953846,0.0464485523751464,0.1472024236534
"Pocillopora_acuta_HIv2___RNAseq.g21421.t1",3132.84583704058,-0.627130008784173,1.13616356137897,0.0465394193301041,0.147458085693456
"Pocillopora_acuta_HIv2___RNAseq.g12544.t1",1239.65516025048,-1.08895828849853,0.93999519921158,0.0465925880832218,0.147594216827797
"Pocillopora_acuta_HIv2___RNAseq.g14800.t1",556.138092258605,-0.465845073189942,1.09005024855825,0.0466450876793568,0.147698186450649
"Pocillopora_acuta_HIv2___RNAseq.g28567.t1",666.624769275937,0.722843159323298,1.19143346245188,0.0466458321146684,0.147698186450649
"Pocillopora_acuta_HIv2___RNAseq.9567_t",365.250164924742,-0.371556493744704,1.08519124602744,0.0466737730336923,0.147743106412045
"Pocillopora_acuta_HIv2___RNAseq.g3978.t1",90.1853551401045,-0.138891213422603,1.01928377483213,0.0466846234283475,0.147743106412045
"Pocillopora_acuta_HIv2___TS.g18097.t2",636.21006172158,-0.749007716307055,1.18188193072374,0.0466906622932423,0.147743106412045
"Pocillopora_acuta_HIv2___RNAseq.g3137.t1",95.0980453894855,-0.915216610536381,1.22201055051563,0.0467903925222532,0.148026298653077
"Pocillopora_acuta_HIv2___RNAseq.g8765.t1",174.814331752174,0.37719739147921,1.08923718766444,0.0468708231762982,0.148248324168375
"Pocillopora_acuta_HIv2___RNAseq.g13412.t1",1566.78077305798,0.961364752784024,0.58695465193125,0.0469334472679137,0.148413944312003
"Pocillopora_acuta_HIv2___RNAseq.g12739.t1",449.669127098054,-0.0803149275526186,1.00806898494381,0.0469443478333873,0.148415966570954
"Pocillopora_acuta_HIv2___TS.g2251.t1",537.805146508717,-0.506613335938575,1.09760609427314,0.0469784119391509,0.148491204171302
"Pocillopora_acuta_HIv2___RNAseq.g16785.t1",103.035933174682,-0.607645173831258,1.11701417085731,0.0470934964178356,0.148718710948251
"Pocillopora_acuta_HIv2___RNAseq.g19363.t1",78.7553030701413,-0.339428235068523,1.0451385538107,0.0470998987544055,0.148718710948251
"Pocillopora_acuta_HIv2___RNAseq.g3642.t1",198.815214800097,-0.128033697918578,1.00942614977981,0.0471021037940146,0.148718710948251
"Pocillopora_acuta_HIv2___RNAseq.4079_t",386.13886099447,1.07867670812297,1.03595761003226,0.0471113257728753,0.148718710948251
"Pocillopora_acuta_HIv2___RNAseq.g17061.t1",1039.57889151123,-0.524587313744006,1.10669022492994,0.0471118446886144,0.148718710948251
"Pocillopora_acuta_HIv2___RNAseq.g3558.t1",25.3111392329224,-0.584061509076716,1.14171585912664,0.0471120805838556,0.148718710948251
"Pocillopora_acuta_HIv2___RNAseq.g15180.t1",176.56840135919,-0.369387200815635,1.05533484118606,0.0471543907978069,0.148819792384787
"Pocillopora_acuta_HIv2___RNAseq.g8877.t1",204.738776635146,-0.492822973495042,1.14133664965224,0.0472558391042212,0.149107429494646
"Pocillopora_acuta_HIv2___TS.g11742.t1",1882.36168127144,-1.0297268633752,0.691331029185185,0.0473681462631556,0.14942919684848
"Pocillopora_acuta_HIv2___TS.g9692.t1",751.80501669355,-0.2817154167971,1.05175721022185,0.047463416583309,0.149688688463476
"Pocillopora_acuta_HIv2___RNAseq.g6337.t1",345.040676014876,0.763598952484525,1.30420463284938,0.0474711016303904,0.149688688463476
"Pocillopora_acuta_HIv2___RNAseq.g19041.t1",1026.5046620309,-0.887644516497642,1.19630620333763,0.0476894869100071,0.150302659955764
"Pocillopora_acuta_HIv2___TS.g30737.t1",66.4495848701507,-0.0629165240890909,1.01786170848267,0.0476966782374504,0.150302659955764
"Pocillopora_acuta_HIv2___RNAseq.g31176.t1",198.52588331433,-0.521363095484932,1.08467245631711,0.0476969862553205,0.150302659955764
"Pocillopora_acuta_HIv2___RNAseq.g30012.t3",1152.04060439738,-0.517390927602874,1.10229319372502,0.0477360055921585,0.150392852294703
"Pocillopora_acuta_HIv2___RNAseq.g13061.t1c",723.799243859199,-0.509543081749945,1.09231700124593,0.0477833249100314,0.150509148845534
"Pocillopora_acuta_HIv2___RNAseq.g6266.t1",424.93108010561,-0.478007784720799,1.08093687394745,0.0477983262488676,0.150523620915223
"Pocillopora_acuta_HIv2___RNAseq.g11197.t2",143.433632403094,0.101447895099405,1.00898254508052,0.0478192328136458,0.150556679019716
"Pocillopora_acuta_HIv2___RNAseq.g6945.t1",722.178079560002,-0.830257774229867,1.16731364579228,0.0478406282043328,0.150591261446674
"Pocillopora_acuta_HIv2___RNAseq.g28198.t1",271.832292006754,-1.05464441868487,1.21019502355331,0.0480300625985088,0.151147909863614
"Pocillopora_acuta_HIv2___RNAseq.g13523.t1",226.802672898876,-0.527251235787176,1.09410078634454,0.0480383670936831,0.151147909863614
"Pocillopora_acuta_HIv2___RNAseq.g3082.t1",66.0171664982006,-1.10779762829208,1.17912432901549,0.0481508859388041,0.151431931447829
"Pocillopora_acuta_HIv2___RNAseq.g13071.t1",184.614182888262,-0.548146127804367,1.18435057021115,0.0481537286235137,0.151431931447829
"Pocillopora_acuta_HIv2___TS.g11457.t1",3482.00713149224,-1.03992146550173,0.726307521163883,0.048171766297543,0.151431931447829
"Pocillopora_acuta_HIv2___RNAseq.g28701.t1",189.636093717001,-0.901477594655982,1.24741237577309,0.0481803677411484,0.151431931447829
"Pocillopora_acuta_HIv2___RNAseq.g6142.t1",119.468084491203,-0.129013491866607,1.01539939860554,0.0481809837197809,0.151431931447829
"Pocillopora_acuta_HIv2___RNAseq.6893_t",288.215774464393,0.448208658330007,1.13480876802398,0.048201243765598,0.151462696029896
"Pocillopora_acuta_HIv2___RNAseq.g8064.t1",875.939736944356,-0.567396658831404,1.11658282080618,0.0482279509847881,0.151513701790611
"Pocillopora_acuta_HIv2___RNAseq.g29788.t1",1897.67692818729,-1.07026480054301,0.866033517922129,0.0482817549916024,0.15164671267083
"Pocillopora_acuta_HIv2___RNAseq.g11354.t1",415.988684250357,-0.0864777386731488,1.00858921301313,0.0482989710292674,0.15164671267083
"Pocillopora_acuta_HIv2___RNAseq.g4423.t1",2179.4657568611,1.02397277354142,0.684030176794508,0.0483028852028009,0.15164671267083
"Pocillopora_acuta_HIv2___RNAseq.g26102.t2",3155.55827265363,-1.05900348981387,0.85098025592883,0.048312227045574,0.15164671267083
"Pocillopora_acuta_HIv2___RNAseq.g30700.t1",62.3417734062417,0.590956703021514,1.17712436291416,0.0484481328365229,0.152040310988819
"Pocillopora_acuta_HIv2___RNAseq.g22673.t1",232.965808630226,-0.423016525517825,1.05565325729029,0.0484943214689973,0.152152248530928
"Pocillopora_acuta_HIv2___RNAseq.g15535.t1",409.487195245572,-0.9315734988047,1.26945893098515,0.0485274069359175,0.152223034899395
"Pocillopora_acuta_HIv2___RNAseq.g22307.t1",109.631514763035,0.200900945256861,1.03066831285399,0.0485527520614848,0.152269515571838
"Pocillopora_acuta_HIv2___RNAseq.g25070.t1",3232.1528081763,-0.940375786296044,0.575450360277132,0.0486171878826811,0.152405677455899
"Pocillopora_acuta_HIv2___RNAseq.g20392.t1",38.5764742068402,1.20559598016363,1.01036953839107,0.0486172425180805,0.152405677455899
"Pocillopora_acuta_HIv2___RNAseq.g7019.t1",593.559069207192,-0.979282095489345,1.24063889967376,0.0486734627917492,0.152548854998886
"Pocillopora_acuta_HIv2___RNAseq.g12011.t1",200.921658031421,0.551472336336831,1.11990146027147,0.0488293956025356,0.153004414643647
"Pocillopora_acuta_HIv2___RNAseq.g7992.t1b",43.8909955513725,0.422012325573875,1.08557901706849,0.0488987989572402,0.153163242036763
"Pocillopora_acuta_HIv2___RNAseq.g16384.t1",1618.48756955141,-1.05747939241448,0.800355158329343,0.0489012618726337,0.153163242036763
"Pocillopora_acuta_HIv2___RNAseq.g21968.t1",44.9872375714325,-0.633594121702404,1.17901960766895,0.0489163703482135,0.153166523687358
"Pocillopora_acuta_HIv2___RNAseq.g20807.t1",2294.33636086602,1.08374737450944,0.817047802906809,0.0489234886224829,0.153166523687358
"Pocillopora_acuta_HIv2___RNAseq.g9186.t1",606.018737233585,-0.404436787971399,1.06024194536147,0.0489763965434549,0.153298982818553
"Pocillopora_acuta_HIv2___RNAseq.g15325.t1b",221.124635077507,0.498038827297001,1.14211440446183,0.0490111628660395,0.153374612655646
"Pocillopora_acuta_HIv2___RNAseq.g29683.t1",32.1045412007699,-0.1701854073764,1.0269534932248,0.0490512732553317,0.153466929778308
"Pocillopora_acuta_HIv2___RNAseq.g26269.t1",904.881318656044,-0.98044669202496,0.629910018529704,0.0490640547586378,0.153473721459545
"Pocillopora_acuta_HIv2___RNAseq.g5012.t1",1262.20827174475,0.774597410082971,1.17461322942041,0.0491088645145603,0.15358067380294
"Pocillopora_acuta_HIv2___RNAseq.g27949.t1",975.788396372369,-1.07146926987916,0.945639702688578,0.0491572296645869,0.153698696469647
"Pocillopora_acuta_HIv2___RNAseq.g9632.t1",2290.34981236049,-0.752041633211046,1.1832002313529,0.0492096519998833,0.153777351538648
"Pocillopora_acuta_HIv2___RNAseq.g4780.t1",41.3201936201134,-0.599398776093236,1.14046543283754,0.0492155578212934,0.153777351538648
"Pocillopora_acuta_HIv2___RNAseq.g17664.t1",247.830849456825,-0.116783709667611,1.01399119565979,0.0492245522922475,0.153777351538648
"Pocillopora_acuta_HIv2___RNAseq.g3564.t1",150.562185543798,0.47056256545357,1.12470526951884,0.0492278503553107,0.153777351538648
"Pocillopora_acuta_HIv2___RNAseq.g27690.t1",669.194101411041,-0.452671582010436,1.06667722902495,0.0492499234398195,0.153777351538648
"Pocillopora_acuta_HIv2___RNAseq.g9116.t1",367.528551006577,-0.451013787054728,1.06909961816771,0.0492528950339674,0.153777351538648
"Pocillopora_acuta_HIv2___RNAseq.g30768.t1",1178.03369803853,0.743726412762318,1.14920928249815,0.0492568079147233,0.153777351538648
"Pocillopora_acuta_HIv2___RNAseq.g19213.t1c",1248.54217788717,0.905059696744461,1.36289659215194,0.049316678008887,0.153922685820888
"Pocillopora_acuta_HIv2___TS.g28718.t1",10.9381257998498,-0.432026602547413,1.11412772188412,0.0493246438592239,0.153922685820888
"Pocillopora_acuta_HIv2___TS.g7413.t2",1128.50587891688,-1.06732306898029,0.877185771280577,0.0493501862503307,0.153969174703361
"Pocillopora_acuta_HIv2___RNAseq.g31131.t1",717.769598279615,-0.889074184895715,1.08343591767237,0.0494153516498492,0.15413923792612
"Pocillopora_acuta_HIv2___RNAseq.g25621.t1",33.1959851964113,-0.637231111995236,1.16315095421702,0.0494539703232693,0.154226439576491
"Pocillopora_acuta_HIv2___TS.g20789.t1",735.853988634448,-0.852286204175787,1.15347134399436,0.0494755213630489,0.154260388229174
"Pocillopora_acuta_HIv2___RNAseq.g22760.t1",75.2397577793096,-0.902458844182999,1.19321134657515,0.0494941033592268,0.154285067023245
"Pocillopora_acuta_HIv2___RNAseq.g19861.t1",764.73712508713,-0.768085982543761,1.17392256192612,0.049582436696709,0.154527120099375
"Pocillopora_acuta_HIv2___RNAseq.g28940.t1",428.85467083599,-0.477872397345077,1.0604217983907,0.0496463488693202,0.154692975020648
"Pocillopora_acuta_HIv2___RNAseq.g17851.t1",622.971135349791,-0.658524506013982,1.11886961996891,0.0496838525951221,0.154776490186484
"Pocillopora_acuta_HIv2___RNAseq.19571_t",241.025695868646,-0.461986900304869,1.08656931467257,0.0497050628930991,0.154809222585225
"Pocillopora_acuta_HIv2___RNAseq.g23206.t1",168.541259068622,-0.412776610954755,1.101262699576,0.0498195658545205,0.15511410820905
"Pocillopora_acuta_HIv2___RNAseq.g19037.t2",3905.07756778767,-0.549402292348572,1.12431984716277,0.0498284080966786,0.15511410820905
"Pocillopora_acuta_HIv2___RNAseq.g28711.t1",258.421995148392,-0.501979438978068,1.15574053321072,0.0498351258882367,0.15511410820905
"Pocillopora_acuta_HIv2___RNAseq.g3487.t1",842.163766511346,1.0132369304374,1.26794582994916,0.049917824861743,0.155338084939813
"Pocillopora_acuta_HIv2___RNAseq.g31085.t1c",341.613602133116,-0.0911518409142466,1.00929369112299,0.0499404649697039,0.15537510977023
"Pocillopora_acuta_HIv2___RNAseq.g22362.t1",1174.59750923179,-0.470039950249373,1.08690257754883,0.0499574774542972,0.155394613741711
"Pocillopora_acuta_HIv2___RNAseq.g13028.t1",13.0256073100912,0.255248274556588,1.04436110069893,0.0499839494438641,0.155443527146001
"Pocillopora_acuta_HIv2___RNAseq.g23873.t1",379.599085194671,-0.510743021727537,1.16563693319521,0.0499963727869558,0.15544873946486
"Pocillopora_acuta_HIv2___RNAseq.g14171.t1",820.301780155944,-0.561110381347566,1.11417809420458,0.0500132997614053,0.155454361278108
"Pocillopora_acuta_HIv2___TS.g3489.t1",108.274243077043,-0.473076103375861,1.07349843911594,0.0500196762574887,0.155454361278108
"Pocillopora_acuta_HIv2___RNAseq.g7430.t1",20.006121592242,-0.337611794491376,1.07414513680192,0.0500471206567504,0.155498113898889
"Pocillopora_acuta_HIv2___TS.g8484.t1",912.830569292899,-0.422790159495413,1.04232401514219,0.0500552556909033,0.155498113898889
"Pocillopora_acuta_HIv2___RNAseq.g5379.t1",370.80404303841,0.584952270149939,1.11409718874736,0.0500973489490217,0.155595459565954
"Pocillopora_acuta_HIv2___RNAseq.g23595.t1",535.401080018047,1.03277103041514,1.02436421500237,0.0501084627058715,0.155596566032144
"Pocillopora_acuta_HIv2___RNAseq.g29299.t1",492.660088757215,-0.0432304403927469,1.00156654994954,0.0501333082259598,0.155640302678747
"Pocillopora_acuta_HIv2___TS.g9058.t1",190.633693523975,-1.04959989500002,1.13310514706317,0.0501572104108841,0.155681092571465
"Pocillopora_acuta_HIv2___RNAseq.g5585.t1",163.945034105176,1.01819440434397,0.673920024038777,0.0501870449339238,0.155740274173841
"Pocillopora_acuta_HIv2___TS.g19291.t1",293.178562365472,-0.973181003360497,1.10818217910987,0.0502319227456719,0.155846102658387
"Pocillopora_acuta_HIv2___TS.g27108.t1",916.445686075722,-0.99686236628474,1.24602853432764,0.0503031616591839,0.156033654350941
"Pocillopora_acuta_HIv2___RNAseq.g28610.t1",408.833965394524,-0.278688349653022,1.02440928723098,0.0503163481081003,0.156041093275206
"Pocillopora_acuta_HIv2___RNAseq.g15181.t1",983.298192254273,-1.00874707794729,1.21993941036769,0.0504275206010481,0.156352338257998
"Pocillopora_acuta_HIv2___RNAseq.g6422.t1",21.8409570653834,-0.205538482528652,1.02911700627222,0.0504455337360416,0.156374667800708
"Pocillopora_acuta_HIv2___RNAseq.g12006.t1",311.703720139308,0.433394671742871,1.11152853201777,0.050514208687984,0.156553999242126
"Pocillopora_acuta_HIv2___TS.g27510.t1",61.391186004414,-0.220342287319631,1.03012558375159,0.0505260357548953,0.156557108217396
"Pocillopora_acuta_HIv2___RNAseq.g21397.t2",670.441971788629,-0.991257080770136,1.0860645411899,0.0505455876286188,0.156584146382596
"Pocillopora_acuta_HIv2___RNAseq.g14236.t1",165.154719667835,-0.139765456910585,1.02179285351301,0.0505647350027043,0.156590639129343
"Pocillopora_acuta_HIv2___RNAseq.g8460.t1",343.766253462325,1.01450755078046,0.682793806108898,0.0505693359632992,0.156590639129343
