chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e2_conf	LCM_4:e2e3_conf	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e2_conf	LCM_5:e2e3_conf	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e2_conf	LCM_8:e2e3_conf	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e2_conf	LCM_9:e2e3_conf	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e2_conf	LCM_15:e2e3_conf	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e2_conf	LCM_16:e2e3_conf	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e2_conf	LCM_20:e2e3_conf	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e2_conf	LCM_21:e2e3_conf	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e2_conf	LCM_26:e2e3_conf	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e2_conf	LCM_27:e2e3_conf	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.607	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200221	3200715	3200881	3201903	3202069	3206536	324.7	186.6	29.2	0	176	0	nan	193.8	154.2	7.2	81	86	2	0.98	31.3	14.0	22.2	8	0	2	nan	8.8	31.9	0.8	0	0	0	nan	112.4	104.7	5.9	21	0	5	nan	131.9	136.8	19.7	18	68	0	1.00	147.6	114.0	20.5	0	61	1	nan	100.9	123.5	7.0	0	48	0	nan	185.0	141.6	13.1	0	77	2	nan	191.7	88.6	28.1	34	71	1	0.97
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.610	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200221	3200715	3201673	3201903	3202069	3206536	324.7	528.3	29.2	6	176	0	nan	193.8	516.5	7.2	23	86	2	0.92	31.3	47.9	22.2	4	0	2	nan	8.8	62.6	0.8	0	0	0	nan	112.4	324.7	5.9	8	0	5	nan	131.9	449.5	19.7	0	68	0	nan	147.6	345.0	20.5	11	61	1	0.92	100.9	413.3	7.0	4	48	0	nan	185.0	475.0	13.1	13	77	2	0.87	191.7	288.6	28.1	7	71	1	nan
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.613	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200221	3200715	3201772	3201903	3202069	3206536	324.7	774.2	29.2	0	176	0	nan	193.8	699.4	7.2	13	86	2	0.87	31.3	68.0	22.2	2	0	2	nan	8.8	83.2	0.8	0	0	0	nan	112.4	438.5	5.9	9	0	5	nan	131.9	628.9	19.7	0	68	0	nan	147.6	471.7	20.5	0	61	1	nan	100.9	602.3	7.0	8	48	0	nan	185.0	652.7	13.1	4	77	2	nan	191.7	394.6	28.1	8	71	1	nan
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.615	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200320	3200847	3200881	3200979	3201772	3201903	253.3	79.1	774.2	39	87	0	1.00	213.3	95.1	699.4	0	0	47	0.00	37.7	3.4	68.0	0	0	0	nan	4.2	1.0	83.2	0	0	0	nan	123.4	31.1	438.5	0	0	19	0.00	103.9	31.8	628.9	0	0	0	nan	153.5	53.7	471.7	63	0	18	0.00	79.7	24.1	602.3	8	2	9	0.18	169.2	46.3	652.7	5	39	13	0.28	156.0	43.0	394.6	0	23	26	0.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.616	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200221	3200847	3200881	3200979	3201805	3201837	280.7	79.1	736.6	39	23	6	0.79	207.4	95.1	866.8	0	103	0	nan	31.8	3.4	74.2	0	0	0	nan	7.1	1.0	89.0	0	0	0	nan	113.8	31.1	513.8	0	36	0	nan	119.8	31.8	771.9	0	47	41	0.00	150.7	53.7	536.6	63	43	0	1.00	87.6	24.1	669.4	8	34	0	nan	174.7	46.3	813.8	5	17	3	nan	178.3	43.0	454.8	0	27	8	nan
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.617	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200221	3200847	3200881	3201837	3201871	3201903	280.7	137.4	854.7	39	0	6	nan	207.4	117.4	742.6	0	194	0	nan	31.8	10.1	65.8	0	0	0	nan	7.1	27.9	85.4	0	0	0	nan	113.8	81.5	424.9	0	0	0	nan	119.8	103.0	554.0	0	0	0	nan	150.7	86.8	487.6	63	2	0	nan	87.6	84.9	646.7	8	2	0	nan	174.7	110.8	503.7	5	25	0	nan	178.3	66.6	367.8	0	0	10	0.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.618	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200650	3200847	3201673	3201837	3201871	3201903	185.8	380.0	854.7	22	0	6	nan	319.7	447.7	742.6	64	194	0	1.00	49.6	38.8	65.8	7	0	0	nan	2.3	51.6	85.4	0	0	0	nan	155.8	277.9	424.9	17	0	0	nan	102.7	378.5	554.0	0	0	0	nan	186.3	279.6	487.6	38	2	0	nan	51.5	305.2	646.7	1	2	0	nan	184.5	429.3	503.7	43	25	0	1.00	169.1	241.2	367.8	23	0	10	0.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.619	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200648	3200847	3201673	3201903	3202069	3206536	187.3	528.3	29.2	22	176	0	1.00	320.3	516.5	7.2	64	86	13	0.83	49.9	47.9	22.2	7	0	12	0.00	2.3	62.6	0.8	0	0	0	nan	156.2	324.7	5.9	17	0	10	0.00	103.2	449.5	19.7	0	68	0	nan	186.6	345.0	20.5	38	61	0	1.00	51.7	413.3	7.0	1	48	0	nan	185.4	475.0	13.1	43	77	6	0.88	169.7	288.6	28.1	23	71	0	1.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.620	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200650	3200847	3201706	3201837	3201871	3201903	185.8	430.3	854.7	2	0	6	nan	319.7	497.3	742.6	0	194	0	nan	49.6	42.7	65.8	0	0	0	nan	2.3	56.2	85.4	0	0	0	nan	155.8	301.2	424.9	0	0	0	nan	102.7	423.2	554.0	4	0	0	nan	186.3	306.7	487.6	0	2	0	nan	51.5	340.2	646.7	11	2	0	nan	184.5	486.1	503.7	0	25	0	nan	169.1	265.2	367.8	5	0	10	0.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.621	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200650	3200847	3201772	3201837	3201871	3201903	185.8	649.5	854.7	0	0	6	nan	319.7	710.2	742.6	47	194	0	1.00	49.6	65.2	65.8	0	0	0	nan	2.3	76.3	85.4	0	0	0	nan	155.8	435.5	424.9	19	0	0	nan	102.7	630.8	554.0	0	0	0	nan	186.3	434.9	487.6	18	2	0	nan	51.5	521.1	646.7	9	2	0	nan	184.5	716.3	503.7	13	25	0	1.00	169.1	382.1	367.8	26	0	10	0.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.622	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200648	3200847	3201772	3201903	3202069	3206536	187.3	774.2	29.2	0	176	0	nan	320.3	699.4	7.2	47	86	13	0.78	49.9	68.0	22.2	0	0	12	0.00	2.3	83.2	0.8	0	0	0	nan	156.2	438.5	5.9	19	0	10	0.00	103.2	628.9	19.7	0	68	0	nan	186.6	471.7	20.5	18	61	0	1.00	51.7	602.3	7.0	9	48	0	nan	185.4	652.7	13.1	13	77	6	0.68	169.7	394.6	28.1	26	71	0	1.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.623	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200221	3200847	3201805	3201837	3201871	3201903	280.7	736.6	854.7	6	0	6	nan	207.4	866.8	742.6	0	194	0	nan	31.8	74.2	65.8	0	0	0	nan	7.1	89.0	85.4	0	0	0	nan	113.8	513.8	424.9	0	0	0	nan	119.8	771.9	554.0	41	0	0	nan	150.7	536.6	487.6	0	2	0	nan	87.6	669.4	646.7	0	2	0	nan	174.7	813.8	503.7	3	25	0	nan	178.3	454.8	367.8	8	0	10	0.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.624	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200320	3200979	3201772	3201837	3201871	3201903	214.6	649.5	854.7	87	0	0	nan	185.0	710.2	742.6	0	194	0	nan	30.7	65.2	65.8	0	0	0	nan	3.5	76.3	85.4	0	0	0	nan	103.4	435.5	424.9	0	0	12	0.00	87.9	630.8	554.0	0	0	0	nan	130.8	434.9	487.6	0	2	0	nan	67.3	521.1	646.7	2	2	3	nan	142.3	716.3	503.7	39	25	0	1.00	131.3	382.1	367.8	23	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.625	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3200320	3200979	3201805	3201837	3201871	3201903	214.6	736.6	854.7	23	0	0	nan	185.0	866.8	742.6	103	194	0	1.00	30.7	74.2	65.8	0	0	0	nan	3.5	89.0	85.4	0	0	0	nan	103.4	513.8	424.9	36	0	12	0.00	87.9	771.9	554.0	47	0	0	nan	130.8	536.6	487.6	43	2	0	nan	67.3	669.4	646.7	34	2	3	nan	142.3	813.8	503.7	17	25	0	1.00	131.3	454.8	367.8	27	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.626	0	Pocillopora_acuta_HIv2___TS.g314.t3a	3201805	3201837	3201871	3201903	3201937	3206536	736.6	854.7	33.7	0	76	0	nan	866.8	742.6	10.7	194	78	0	1.00	74.2	65.8	21.9	0	0	0	nan	89.0	85.4	2.2	0	0	0	nan	513.8	424.9	9.8	0	73	8	nan	771.9	554.0	24.4	0	26	65	0.00	536.6	487.6	22.8	2	53	0	nan	669.4	646.7	12.1	2	63	0	nan	813.8	503.7	16.7	25	53	39	0.39	454.8	367.8	30.2	0	40	23	0.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.629	2	Pocillopora_acuta_HIv2___RNAseq.g11728.t1	3339205	3339261	3339342	3339375	3339998	3340162	31.6	61.6	85.3	46	75	0	1.00	28.7	42.3	38.2	35	44	0	1.00	0.0	0.0	0.0	0	0	0	nan	11.8	9.5	0.9	10	8	0	nan	13.3	30.5	38.3	15	38	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	60.9	46.2	63.6	29	25	20	0.56	45.6	74.5	79.1	60	72	0	1.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.630	2	Pocillopora_acuta_HIv2___RNAseq.g11731.t1	3383367	3383608	3385226	3385345	3386786	3387668	108.4	144.5	127.1	117	179	0	1.00	174.2	57.7	106.2	57	65	0	1.00	66.8	22.8	130.0	29	45	0	1.00	0.0	0.0	86.6	0	0	0	nan	293.3	43.4	56.1	99	25	0	1.00	11.0	3.1	75.3	8	0	0	nan	233.8	88.0	159.2	115	81	30	0.73	108.9	9.4	36.7	29	0	0	nan	105.7	87.7	164.0	65	97	35	0.65	353.5	140.7	150.4	203	105	0	1.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.632	0	Pocillopora_acuta_HIv2___TS.g412.t1	4152818	4152944	4154882	4155036	4159476	4159537	0.0	0.0	39.6	0	0	0	nan	66.0	0.0	130.4	0	0	22	0.00	160.9	0.0	196.4	0	0	0	nan	0.0	0.0	34.1	0	0	0	nan	113.4	0.0	233.8	0	0	35	0.00	12.7	11.7	84.3	0	28	0	nan	103.9	0.0	182.3	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	129.2	65.2	344.1	27	104	32	0.46	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.635	0	Pocillopora_acuta_HIv2___RNAseq.g11872.t3	4738497	4738532	4740099	4740242	4741788	4741841	139.1	103.1	86.9	128	74	0	1.00	147.6	58.6	236.1	0	44	122	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	36.9	162.6	0	103	0	nan	70.5	32.7	95.6	25	0	52	0.00	80.6	0.0	56.3	0	0	76	0.00	291.7	71.1	267.4	89	32	193	0.14	0.0	0.0	0.0	0	0	0	nan	197.5	30.9	252.1	30	13	162	0.07	61.6	0.0	57.9	0	0	58	0.00
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.636	2	Pocillopora_acuta_HIv2___RNAseq.g11872.t3	4740099	4740242	4740723	4740848	4741788	4741841	103.1	0.0	86.9	0	0	74	0.00	58.6	84.4	236.1	23	41	44	0.34	0.0	0.7	0.0	0	0	0	nan	36.9	0.0	162.6	0	0	103	0.00	32.7	44.4	95.6	31	17	0	1.00	0.0	0.0	56.3	0	0	0	nan	71.1	25.8	267.4	28	27	32	0.46	0.0	0.0	0.0	0	0	0	nan	30.9	42.7	252.1	41	42	13	0.76	0.0	36.4	57.9	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	+	exon_skip.637	2	Pocillopora_acuta_HIv2___RNAseq.g11873.t1	4756328	4756428	4756513	4756556	4756849	4756917	61.9	23.2	8.6	32	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	18.9	21.1	21.3	21	21	0	1.00	0.0	0.0	0.0	0	0	0	nan	17.7	12.3	5.6	14	7	0	nan	0.0	0.0	0.0	0	0	0	nan	39.5	14.5	43.2	16	10	33	0.23	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.639	2	Pocillopora_acuta_HIv2___RNAseq.g11486.t1	699226	700030	700177	700257	701154	701239	0.3	0.0	6.0	0	0	0	nan	139.3	133.2	128.1	95	105	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	22.4	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	14.1	0.0	0.0	0	0	0	nan	0.0	0.0	68.4	0	0	0	nan	30.5	0.0	7.4	0	0	15	0.00	156.8	0.6	42.1	0	0	42	0.00
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.646	2	Pocillopora_acuta_HIv2___TS.g234.t1	2295976	2296282	2296775	2296909	2298522	2298585	0.0	0.0	0.0	0	0	0	nan	45.5	0.0	46.0	0	0	39	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	20.7	0.0	0.0	0	0	0	nan	27.8	0.0	51.0	0	0	60	0.00	22.6	41.9	36.7	40	41	0	1.00	0.0	0.0	0.0	0	0	0	nan	2.6	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.647	0	Pocillopora_acuta_HIv2___TS.g296.t1	2943968	2943996	2945532	2945623	2947597	2947649	0.0	0.0	0.0	0	0	0	nan	164.8	123.5	49.2	154	79	0	1.00	0.0	0.0	0.0	0	0	0	nan	8.5	9.7	1.6	9	2	0	nan	279.6	209.3	73.2	273	129	0	1.00	118.7	69.8	15.5	115	26	0	1.00	113.4	69.2	25.4	102	37	0	1.00	0.0	2.4	2.0	0	4	0	nan	259.6	132.1	43.2	205	43	35	0.55	237.6	158.8	47.8	229	90	0	1.00
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.649	2	Pocillopora_acuta_HIv2___RNAseq.g11699.t1	2967893	2968047	2969737	2969793	2970117	2970314	0.0	0.0	0.0	0	0	0	nan	63.4	0.0	41.2	0	0	24	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	48.4	19.1	22.7	27	6	0	nan	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.653	2	Pocillopora_acuta_HIv2___RNAseq.g11730.t1	3360557	3361766	3366318	3366385	3366554	3366681	161.8	122.5	92.8	129	117	0	1.00	99.9	75.3	133.1	81	68	74	0.48	154.5	0.0	0.0	0	0	0	nan	0.8	0.0	0.0	0	0	0	nan	9.5	0.0	0.0	0	0	0	nan	1.4	0.0	0.0	0	0	0	nan	12.3	0.0	0.0	0	0	0	nan	0.3	0.0	0.0	0	0	0	nan	8.2	0.0	0.0	0	0	0	nan	15.1	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.654	2	Pocillopora_acuta_HIv2___RNAseq.g11734.t1	3413387	3413626	3414092	3414142	3414385	3414514	21.4	0.0	0.0	0	0	0	nan	105.4	5.7	53.5	13	2	63	0.03	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	49.4	0.0	32.6	0	0	38	0.00	0.0	0.0	0.0	0	0	0	nan	66.2	0.0	26.7	0	0	35	0.00	0.0	0.0	0.0	0	0	0	nan	134.1	16.2	43.0	21	4	78	0.05	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.656	1	Pocillopora_acuta_HIv2___TS.g385.t1	3890612	3890692	3890985	3891147	3891434	3891508	0.0	0.0	0.0	0	0	0	nan	75.2	33.7	67.9	23	29	40	0.37	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	76.6	0.0	61.4	0	0	71	0.00	0.0	0.0	0.0	0	0	0	nan	125.9	38.8	93.1	0	0	94	0.00	0.0	0.0	0.0	0	0	0	nan	431.5	0.0	394.7	0	0	408	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.657	0	Pocillopora_acuta_HIv2___TS.g396.t1	3961666	3961704	3962666	3962757	3964205	3964334	234.0	0.0	281.6	0	0	254	0.00	512.9	0.0	529.5	0	0	532	0.00	398.4	0.0	362.5	0	0	406	0.00	142.0	0.0	245.8	0	0	188	0.00	270.4	1.9	307.6	5	0	309	0.00	295.3	73.1	295.7	65	54	256	0.17	339.9	0.0	308.3	0	0	346	0.00	113.1	0.0	141.6	0	0	139	0.00	678.4	0.0	668.2	0	0	689	0.00	465.2	0.0	464.2	0	0	521	0.00
Pocillopora_acuta_HIv2___Sc0000013	-	exon_skip.660	2	Pocillopora_acuta_HIv2___RNAseq.g11883.t1	4877264	4877393	4878282	4878325	4878786	4878873	0.0	0.0	0.0	0	0	0	nan	18.1	12.6	13.7	13	13	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	32.9	2.9	45.4	0	6	41	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000014	+	exon_skip.663	0	Pocillopora_acuta_HIv2___TS.g5718.t2	4375166	4375221	4376370	4376449	4378937	4378980	0.0	0.0	0.0	0	0	0	nan	67.8	67.5	52.5	69	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	25.7	0	0	0	nan	0.0	0.0	3.5	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	29.6	34.6	43.8	32	0	0	nan	0.0	0.0	0.0	0	0	0	nan	78.7	69.7	103.5	55	41	21	0.66	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000014	+	exon_skip.664	0	Pocillopora_acuta_HIv2___TS.g5718.t2	4376370	4376449	4377503	4377654	4378937	4378980	0.0	0.0	0.0	0	0	0	nan	67.5	61.6	52.5	63	54	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	25.7	0	0	0	nan	0.0	0.0	3.5	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	34.6	35.2	43.8	32	40	0	1.00	0.0	0.0	0.0	0	0	0	nan	69.7	33.4	103.5	21	41	41	0.34	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000015	+	exon_skip.668	2	Pocillopora_acuta_HIv2___RNAseq.g4312.t1	18106	18177	18411	18470	18912	18994	0.0	0.0	0.0	0	0	0	nan	48.3	33.1	61.9	22	38	33	0.40	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	4.1	43.6	63.1	23	69	0	1.00	27.2	0.0	6.7	0	0	0	nan	0.0	0.0	7.1	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	15.0	32.0	61.0	21	46	0	1.00	111.2	27.5	43.9	14	13	0	1.00
Pocillopora_acuta_HIv2___Sc0000015	+	exon_skip.669	1	Pocillopora_acuta_HIv2___RNAseq.g4312.t1	18912	18994	19222	19354	19507	19591	0.0	0.0	0.3	0	0	0	nan	61.9	17.2	44.3	18	22	11	0.62	0.0	131.4	0.0	0	0	0	nan	0.0	165.3	0.0	0	0	0	nan	63.1	11.0	8.5	0	0	17	0.00	6.7	54.1	0.8	0	0	0	nan	7.1	22.9	14.8	0	0	12	0.00	0.0	82.9	0.0	0	0	0	nan	61.0	31.6	102.8	0	0	91	0.00	43.9	0.5	65.6	0	0	47	0.00
Pocillopora_acuta_HIv2___Sc0000015	+	exon_skip.671	2	Pocillopora_acuta_HIv2___RNAseq.g4382.t1	1108108	1108176	1108738	1108997	1109600	1110327	0.0	0.0	0.0	0	0	0	nan	118.6	66.4	27.9	106	50	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.1	0	0	0	nan	0.0	0.0	31.2	0	0	0	nan	27.6	59.0	7.5	35	42	0	1.00	4.2	1.0	0.1	5	0	0	nan	117.6	66.8	40.4	87	61	36	0.63	10.8	3.8	0.0	13	0	0	nan
Pocillopora_acuta_HIv2___Sc0000015	+	exon_skip.672	1	Pocillopora_acuta_HIv2___RNAseq.g4399.t2	1303462	1303498	1303960	1304106	1304225	1304758	0.0	0.0	0.3	0	0	0	nan	97.5	27.4	164.2	0	55	98	0.00	0.0	5.6	111.6	0	33	0	nan	3.7	95.8	138.0	0	204	0	nan	52.7	6.7	108.7	0	19	49	0.00	4.3	15.3	36.2	0	32	2	nan	297.6	63.1	351.6	41	64	244	0.14	3.6	0.0	4.3	0	0	6	nan	183.4	36.8	243.2	0	87	174	0.00	0.0	0.0	1.5	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000015	+	exon_skip.673	2	Pocillopora_acuta_HIv2___RNAseq.g4423.t1	1525365	1525398	1525754	1525816	1527768	1527795	164.9	120.7	91.8	132	95	24	0.80	176.7	136.8	102.9	150	99	16	0.86	416.6	194.9	286.3	221	135	192	0.41	250.6	228.7	147.4	251	175	0	1.00	157.3	105.8	89.5	118	82	19	0.81	441.0	376.6	270.9	397	286	15	0.95	201.5	124.4	132.2	143	86	31	0.74	197.5	151.1	100.7	174	103	7	0.94	164.9	118.6	86.0	133	70	22	0.76	282.1	240.9	171.1	247	177	14	0.93
Pocillopora_acuta_HIv2___Sc0000015	+	exon_skip.674	1	Pocillopora_acuta_HIv2___RNAseq.g4425.t1	1563130	1563239	1563692	1563740	1564063	1564180	0.0	0.0	0.0	0	0	0	nan	98.9	12.5	95.2	8	12	76	0.10	0.0	0.0	4.9	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	71.1	0.0	102.5	0	0	70	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	28.6	0.0	33.7	0	0	18	0.00	75.9	0.0	69.3	0	0	67	0.00
Pocillopora_acuta_HIv2___Sc0000015	+	exon_skip.675	2	Pocillopora_acuta_HIv2___RNAseq.g4438.t1	1670600	1670705	1675177	1675286	1679001	1679195	164.2	155.4	164.5	152	163	0	1.00	153.2	194.0	140.7	187	167	0	1.00	0.0	0.0	0.0	0	0	0	nan	556.7	527.2	641.1	613	434	0	1.00	191.7	182.2	113.6	219	137	0	1.00	123.8	93.5	100.2	111	43	0	1.00	71.3	77.7	68.1	82	65	0	1.00	86.4	82.4	68.7	77	79	0	1.00	279.8	178.6	288.5	207	160	77	0.68	50.5	61.4	82.7	49	62	0	1.00
Pocillopora_acuta_HIv2___Sc0000015	-	exon_skip.677	2	Pocillopora_acuta_HIv2___TS.g29593.t1	412807	414231	414953	415015	415841	415930	96.0	922.8	848.2	964	883	0	1.00	157.3	1694.1	1522.0	1771	1633	0	1.00	130.5	1013.4	909.2	1057	954	0	1.00	144.7	1740.4	1551.1	1775	1692	0	1.00	172.2	1561.0	1386.3	1651	1471	27	0.98	136.9	1320.3	1096.1	1361	1266	0	1.00	124.8	1192.0	1064.0	1214	1144	0	1.00	73.0	732.1	718.4	736	726	0	1.00	217.1	2242.0	2048.3	2282	2147	0	1.00	143.2	1571.4	1507.5	1639	1502	0	1.00
Pocillopora_acuta_HIv2___Sc0000015	-	exon_skip.679	0	Pocillopora_acuta_HIv2___RNAseq.g4373.t1	1004056	1004138	1004245	1004292	1004798	1004854	0.0	0.0	0.0	0	0	0	nan	82.2	70.3	111.7	68	43	13	0.77	4.6	0.0	60.7	0	0	0	nan	0.0	0.0	157.5	0	0	0	nan	0.0	5.8	4.0	0	0	0	nan	3.5	20.1	0.0	0	0	0	nan	12.0	23.5	55.1	24	20	0	1.00	0.0	0.0	48.0	0	0	0	nan	50.1	32.6	25.6	32	0	18	0.00	0.0	0.0	82.4	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000015	-	exon_skip.680	2	Pocillopora_acuta_HIv2___RNAseq.g4406.t1	1358729	1360194	1363300	1363386	1364063	1364176	34.6	0.0	10.9	0	0	8	nan	31.8	27.5	7.0	39	16	0	1.00	111.1	1.1	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	29.5	0.0	0.0	0	0	0	nan	1.8	0.0	0.0	0	0	0	nan	41.4	74.5	69.6	38	74	0	1.00	5.2	0.0	0.0	0	0	0	nan	101.3	92.1	75.8	77	96	0	1.00	0.1	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000015	-	exon_skip.683	2	Pocillopora_acuta_HIv2___RNAseq.g4511.t1	3173846	3173915	3174968	3175162	3175823	3175913	0.0	0.0	0.0	0	0	0	nan	13.7	0.7	0.0	8	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.2	0.0	0.0	0	0	0	nan	69.0	68.1	52.7	68	54	0	1.00	8.7	0.0	16.3	0	0	9	nan	0.0	0.0	0.0	0	0	0	nan	10.4	19.2	25.6	15	9	0	nan	0.0	0.0	0.0	0	0	0	nan
